sector,labor_input_EH_initial,labor_input_EH_final,labor_input_GTAP,total_output_GTAP,final_demand_GTAP,labor_frac_value_added,value_added_EH_initial,value_added_EH_final,total_output_EH_initial,total_output_EH_final
b_t,70.45492851400078,70.45492851400078,78.20145000000001,921.0174499999864,479.84362999998655,6.135994025686052,432.31102044204664,432.31102044204664,316.8060413010461,312.3624550478504
tex,17.001612229594176,17.001612229594176,18.870939999999997,108.1444800000024,57.146340000002425,3.0282720415624462,51.48550697636621,51.48550697636621,41.78644206608752,41.731065948639085
wap,63.24254977131234,63.24254977131234,70.19606999999999,398.1065899999925,169.1061999999925,2.4090550938249464,152.3547866730577,152.3547866730577,105.12313522341717,104.84554856398745
lea,44.84552337126961,44.84552337126961,49.77629,283.1770500000034,102.95909000000339,2.0684363981325924,92.7601128344399,92.7601128344399,63.37633706523853,63.20411835106967
lum,79.56106818615865,79.56106818615865,88.30881,729.3413499999876,283.6893599999878,3.212469514649646,255.58750610099648,255.58750610099648,93.61295050082404,93.55455998673366
ppp,40.63256794564367,40.63256794564367,45.10012,384.9241199999911,60.396389999991165,1.33916251220598,54.41361176746835,54.41361176746835,0.28001072433006513,-0.3604669588150351
p_c,0.6797893419166018,0.6797893419166018,3.96942,2456.712769999981,767.7974399999807,193.42811796181326,131.49037301742786,131.49037301742786,-165.1916943385254,-167.10373073280283
crp,60.89031775182854,60.89031775182854,67.58521000000002,755.9251099999866,0.0,0.0,60.89031775182854,60.89031775182854,-27.73403922718017,-28.324964857560403
nmm,38.591261329933545,38.591261329933545,176.42952,743.1467099999925,29.344549999992683,0.1663244903686905,6.41867187338615,6.41867187338615,-437.47046437079393,-437.7315808807035
i_s,0.44743280270470365,0.44743280270470365,2.04555,106.6301900000014,1.315650000001419,0.6431766517569452,0.28777833192983715,0.28777833192983715,-19.80160883112715,-19.80077985267596
nfm,2.736054158672201,2.736054158672201,12.50855,1007.930119999989,-832.0841900000107,-66.52123467548283,-182.00570077386422,-182.00570077386422,-198.81042279282542,-198.809334915426
fmp,0.26098472204717105,0.26098472204717105,0.28968,20.80381999999974,7.151879999999739,24.68889809444815,6.443425206830481,6.443425206830481,2.9147612717227993,2.865199297396293
