sector,labor_input_EH_initial,labor_input_EH_final,labor_input_GTAP,total_output_GTAP,final_demand_GTAP,labor_frac_value_added,value_added_EH_initial,value_added_EH_final,total_output_EH_initial,total_output_EH_final
ppp,40.63256808512663,24.138018186720146,45.10012,384.9241199999911,60.396389999991165,1.33916251220598,54.413611954258705,32.324729074601784,0.28001065319432417,1.2331936577719058
p_c,0.6797893423045663,0.4888498304726102,3.96942,2456.712769999981,767.7974399999807,193.42811796181326,131.49037309247112,94.55730267426846,-165.19169512774468,-63.99484999165889
crp,60.890317960852045,36.1722547109254,67.58521000000002,755.9251099999866,0.0,0.0,60.890317960852045,36.1722547109254,-27.734039354532523,-9.769233957922104
nmm,38.59126135157847,19.864234566508717,176.42952,743.1467099999925,29.344549999992683,0.1663244903686905,6.41867187698623,3.303908690838688,-437.4704647070125,-210.29650125475305
i_s,0.44743280295565807,0.23030887924833615,2.04555,106.6301900000014,1.315650000001419,0.6431766517569452,0.28777833209124515,0.14812929382483944,-19.801608856289544,-7.311277344206211
nfm,2.736054160206789,1.4083401195384007,12.50855,1007.930119999989,-832.0841900000107,-66.52123467548283,-182.0057008759469,-93.6845235947115,-198.81042292130567,-102.44145051542748
fmp,0.26098472294307606,0.15503952336111504,0.28968,20.80381999999974,7.151879999999739,24.68889809444815,6.443425228949389,3.8277549928743824,2.9147612728458077,2.094157890591458
mvh,0.27119238971656767,0.16110344838072785,0.30101,32.4416999999997,26.1009699999997,86.71130527224909,23.515446092224046,13.969490292953315,22.658567890010683,13.522105670996144
otn,0.3048793537247884,0.1618380005570965,0.52639,22.30334999999975,10.880379999999754,20.669807557133975,6.301797569634754,3.3451603269465253,4.025401359337521,2.0748842217116774
ele,0.15255641789544,0.09062704532842311,0.16932999999999998,32.57724999999974,25.525229999999734,150.7425146164279,22.996738054433248,13.661348705063496,22.134100590264364,13.179135978710818
ome,1.40525245601247,0.8347985603346202,1.5597599999999998,95.21567000000184,62.499320000001845,40.06983125609187,56.30822878462833,33.450237445436656,51.66692196839339,30.98832520797058
omf,31.31993259843621,18.60579181419333,34.76356,199.2767200000027,103.42334000000274,2.975050311303064,93.17837522696864,55.353166728855875,83.37559658960048,49.54820490639037
TnD,3.689032196788628,2.424424763186799,17.10329,86.59537999999961,0.0,0.0,3.689032196788628,2.424424763186799,-4.762362406910471,-2.432347081390868
Nucl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GasB,0.6448654557497866,0.42380431951895586,2.98976,122.0018700000019,0.0,0.0,0.6448654557497866,0.42380431951895586,-11.261958303770829,-6.418701059212672
Wind,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HydB,0.9833305237877303,0.6462429019577941,4.55897,122.6974899999997,0.0,0.0,0.9833305237877303,0.6462429019577941,-10.991404334503068,-6.235290794039926
OilB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OthB,0.2755069115709346,0.1810626048271275,1.27732,20.12254999999982,0.0,0.0,0.2755069115709346,0.1810626048271275,-1.688478339609075,-0.9475829962229191
GasP,0.26090891907483266,0.1714688326363687,1.2096399999999998,40.03783000000056,0.0,0.0,0.26090891907483266,0.1714688326363687,-3.646725950195438,-2.0741345126061845
HydP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OilP,0.11240971881306823,0.07387544791571868,0.5211600000000001,20.43330999999981,0.0,0.0,0.11240971881306823,0.07387544791571868,-1.8819286795248649,-1.0722125797053854
SolP,0.0036516550378103553,0.0023998605672214237,0.01693,0.4683500000000002,0.0,0.0,0.0036516550378103553,0.0023998605672214237,-0.04211442874906113,-0.023900313656523526
gdt,2.0215631310559243,1.3285673460762817,9.37248,91.88365999999976,-48.29495000000023,-5.152846418450637,-10.416804339533375,-6.845903490899636,-22.860369270593992,-13.682071398701535
wtr,7.400019618993601,4.863278457687092,34.308370000000004,177.5778500000021,108.71968000000213,3.168896686143997,23.449897648029385,15.411226988360115,11.296274660063268,8.769187374418927
cns,364.2302006644654,170.37078247344604,453.03742,2374.984399999978,2325.264319999978,5.132609840485093,1869.4515121322952,874.4467546543543,1843.9959537070238,862.3182804669034
trd,776.225400137317,360.8043374363399,932.65049,3961.170209999977,1179.6417799999774,1.2648272773651548,981.7910594773605,456.35516778114436,488.0561845682969,186.88894517445
otp,488.2297102965413,259.16520473304325,842.95389,3270.426779999985,1709.6019699999852,2.028108524417611,990.1828373263562,525.6151609515205,877.6804270978503,501.227653016211
wtp,24.914114798803496,13.22506911480801,43.01551,199.6113800000018,72.24151000000178,1.6794293500182094,41.841495622833605,22.21056922742791,45.303809566318435,27.751794693100226
atp,56.950645460772215,30.23090438628833,98.32824,485.6084500000025,159.36733000000254,1.620768662187003,92.3038214541421,48.997302458867736,65.68713360297573,39.61001852720496
cmn,27.729895461319426,19.22736941815579,77.71343999999999,753.0850599999928,342.4580199999928,4.40667688883664,122.19668945925235,84.7288044481115,65.5172825747534,52.027667910052116
ofi,120.83963776867682,83.10604150250992,449.32744,701.6895200000022,425.9918000000023,0.9480654019260482,114.56387974975866,78.78996263955992,65.97733129799565,51.94950073083805
isr,68.77938607567373,47.302214896275935,255.74775,427.3179800000024,0.0,0.0,68.77938607567373,47.302214896275935,57.982792827658066,40.81946363198962
